,AXISBANK,BANKBARODA,HDFCBANK,ICICIBANK,PNB,SBI
2008-01-29,229.24,81.54,307.47,221.9,133.19,223.07
2008-01-30,220.15,77.88,306.59,215.891,134.15,222.395
2008-01-31,224.16,77.83,313.91,208.545,129.27,216.735
2008-02-01,217.03,81.65,314.2,217.845,129.78,218.46
2008-02-04,217.79,83.35,309.48,220.409,140.32,227.37
2008-02-05,211.94,83.55,302.45,216.6,138.96,222.85
2008-02-06,216.93,80.76,300.02,209.464,132.98,218.245
2008-02-07,206.94,78.7,298.36,201.109,126.17,215.53
2008-02-08,196.73,77.08,288.39,195.255,126.86,219.21
2008-02-11,186.15,72.95,282.15,187.973,121.83,205.1
2008-02-12,198.12,72.54,281.53,194.045,119.58,205.205
2008-02-13,193.4,76.09,293.7,200.327,120.47,211.735
2008-02-14,198.64,79.82,307.29,211.245,123.91,220.69
2008-02-15,205.88,82.4,312.45,216.527,124.22,229.565
2008-02-18,210.18,85.47,311.37,219.964,124.04,225.365
2008-02-19,207.63,81.32,314.38,221.855,124.63,226.48
2008-02-20,201.22,80.5,307.44,212.418,122.67,221.02
2008-02-21,200.14,75.6,308.17,207.509,116.51,217.895
2008-02-22,194.2,75.45,294.86,199.964,115.77,211.38
2008-02-25,191.36,74.92,284.35,201.291,116.07,212.59
2008-02-26,192.16,75.1,290.98,203.245,117.14,212.45
2008-02-27,198.57,74.01,290.46,203.082,119.51,208.79
2008-02-28,201.91,71.79,294.51,201.064,115.09,203.91
2008-02-29,204.51,73.15,291.35,197.909,120.67,211.165
2008-03-03,187.89,67.95,277.98,186.291,109.03,192.22
2008-03-04,182.18,66.79,270.35,176.564,103.61,187.57
2008-03-05,179.32,61.91,266.55,174.573,104.43,184.885
2008-03-07,168.17,59.81,256.45,162.436,99.72,183.975
2008-03-10,161.34,58.86,262.3,158.518,102.22,188.54
2008-03-11,167.23,60.84,266.64,155.755,101.69,189.445
2008-03-12,172.8,58.0,274.11,160.055,98.8,180.765
2008-03-13,161.32,54.78,259.83,152.282,95.19,169.595
2008-03-14,172.07,57.46,263.09,159.445,94.35,171.285
2008-03-17,158.76,55.48,245.2,138.173,91.87,163.63
2008-03-18,156.51,55.57,246.19,139.673,92.17,159.255
2008-03-19,150.67,54.33,254.52,139.673,92.3,160.505
2008-03-24,144.99,54.76,268.38,145.855,96.94,164.42
2008-03-25,158.19,59.71,282.8,159.791,101.78,173.9
2008-03-26,165.76,58.51,287.84,153.445,104.38,171.37
2008-03-27,158.49,58.14,286.64,151.736,104.65,164.66
2008-03-28,161.44,60.55,281.4,151.909,106.06,167.78
2008-03-31,157.97,56.67,266.25,139.891,102.05,160.025
2008-04-01,144.33,57.93,261.91,137.773,99.72,162.32
2008-04-02,148.92,59.21,265.6,142.645,100.93,165.62
2008-04-03,148.84,56.6,266.23,143.045,100.32,163.905
2008-04-04,142.89,53.81,258.77,139.009,98.28,160.17
2008-04-07,150.23,56.48,260.68,147.509,102.75,167.34
2008-04-08,151.75,56.04,261.71,148.0,102.98,167.43
2008-04-09,159.54,58.73,275.97,152.109,103.65,169.355
2008-04-10,155.59,58.4,265.31,145.627,101.43,166.18
2008-04-11,151.99,58.99,266.01,143.282,101.82,166.71
2008-04-15,154.68,58.64,260.66,146.864,103.9,167.575
2008-04-16,157.15,58.0,261.66,148.391,104.46,166.5
2008-04-17,164.88,59.83,280.24,152.136,105.6,168.325
2008-04-21,176.31,61.99,292.15,157.136,107.87,174.1
2008-04-22,181.8,62.76,301.65,160.418,108.05,173.245
2008-04-23,179.44,61.39,289.07,157.227,108.6,169.6
2008-04-24,179.71,60.43,288.52,159.782,108.65,168.17
2008-04-25,181.54,61.96,300.08,166.482,111.34,174.845
2008-04-28,183.78,61.64,304.67,162.882,110.7,173.685
2008-04-29,189.13,63.15,309.56,164.091,113.01,179.555
2008-04-30,184.71,63.07,304.83,159.927,110.08,177.465
2008-05-02,187.13,63.8,308.08,170.391,108.34,182.24
2008-05-05,189.35,64.04,305.71,169.791,106.08,177.99
2008-05-06,189.62,65.09,308.57,168.873,107.26,175.735
2008-05-07,181.49,63.49,308.38,167.091,107.89,176.85
2008-05-08,172.64,60.05,301.67,162.336,106.43,173.33
2008-05-09,167.17,58.59,290.5,158.882,101.24,168.21
2008-05-12,175.44,58.11,293.61,160.1,103.47,166.27
2008-05-13,173.84,59.05,296.05,161.564,99.43,166.78
2008-05-14,172.5,57.47,292.96,162.991,101.68,166.075
2008-05-15,178.72,58.45,295.7,168.791,107.43,168.11
2008-05-16,180.01,59.12,300.08,171.427,114.37,170.63
2008-05-20,173.87,58.36,292.24,168.582,113.28,165.28
2008-05-21,173.95,58.3,282.01,165.736,111.64,166.2
2008-05-22,165.72,57.98,276.75,160.1,107.49,160.575
2008-05-23,159.89,57.05,276.3,156.736,102.83,157.33
2008-05-26,152.58,55.05,269.52,149.145,100.16,153.795
2008-05-27,147.75,52.37,266.54,147.336,98.17,147.44
2008-05-28,162.04,54.07,270.27,149.173,101.85,151.715
2008-05-29,156.6,55.03,263.91,144.773,99.96,146.115
2008-05-30,158.65,54.47,273.74,143.382,97.41,144.5
2008-06-02,149.87,51.61,262.1,139.1,95.94,139.485
2008-06-03,151.48,49.67,253.28,138.282,94.38,138.81
2008-06-04,147.36,48.28,243.0,137.736,93.12,133.125
2008-06-05,154.18,47.24,249.63,141.491,90.62,135.46
2008-06-06,152.11,45.68,246.49,139.891,89.77,133.52
2008-06-09,140.62,44.52,236.72,136.418,89.48,129.46
2008-06-10,136.3,43.31,226.47,132.9,89.52,127.905
2008-06-11,141.16,45.71,239.27,134.764,89.57,131.0
2008-06-12,142.87,47.28,232.31,135.136,89.96,133.955
2008-06-13,140.9,46.38,224.43,139.145,87.27,133.52
2008-06-16,147.15,48.16,229.85,144.991,91.0,132.655
2008-06-17,158.9,50.96,242.73,149.209,94.24,138.75
2008-06-18,150.1,49.1,233.68,143.082,91.54,135.055
2008-06-19,143.62,48.01,224.59,137.018,87.02,130.05
2008-06-20,140.74,45.06,219.65,133.264,86.15,124.895
2008-06-23,139.43,42.41,219.11,131.036,84.22,120.43
2008-06-24,135.73,42.04,211.93,127.845,84.18,120.675
2008-06-25,137.01,42.24,214.87,126.945,84.53,119.41
2008-06-26,135.64,42.42,212.1,126.827,84.9,122.355
2008-06-27,125.72,40.94,204.32,118.573,80.41,116.12
2008-06-30,121.01,40.68,201.48,114.582,74.65,111.16
2008-07-01,118.77,38.95,193.05,107.109,70.18,102.53
2008-07-02,126.89,40.96,205.52,112.918,77.39,107.835
2008-07-03,116.04,42.01,196.89,103.982,76.88,110.045
2008-07-04,120.09,41.65,200.06,109.745,77.69,112.485
2008-07-07,120.79,42.29,201.08,110.027,77.24,117.175
2008-07-08,121.39,43.49,200.35,108.064,74.93,120.765
2008-07-09,133.82,44.03,211.65,113.036,77.38,123.78
2008-07-10,135.69,43.64,210.84,112.164,79.24,123.655
2008-07-11,133.05,42.64,213.56,107.564,79.15,122.085
2008-07-14,126.87,43.28,206.33,105.255,81.03,125.79
2008-07-15,119.42,41.64,183.63,96.2091,78.67,118.18
2008-07-16,116.89,42.38,180.72,94.5,78.4,113.585
2008-07-17,127.09,41.88,191.73,100.336,82.41,123.155
2008-07-18,137.12,43.24,206.9,112.264,88.22,129.965
2008-07-21,139.48,46.29,216.74,116.9,91.9,135.255
2008-07-22,147.01,48.67,220.26,120.309,94.03,140.34
2008-07-23,152.73,52.74,240.92,134.309,101.77,154.33
2008-07-24,152.06,50.41,242.78,132.764,96.41,147.88
2008-07-25,142.57,50.65,225.29,119.409,97.78,144.395
2008-07-28,139.46,50.27,225.44,120.618,98.21,141.745
2008-07-29,123.94,45.5,205.86,110.491,90.41,131.865
2008-07-30,135.85,49.65,218.81,115.655,92.99,138.795
2008-07-31,130.78,51.26,219.63,115.873,90.35,141.725
2008-08-01,135.98,55.17,221.66,116.8,96.74,150.455
2008-08-04,141.21,55.61,221.75,116.445,98.35,151.05
2008-08-05,152.11,59.83,236.9,126.2,102.1,157.84
2008-08-06,148.61,56.26,243.28,128.482,99.2,151.85
2008-08-07,149.31,56.69,250.53,128.718,100.45,152.32
2008-08-08,147.03,57.33,256.62,133.018,99.97,151.78
2008-08-11,151.92,59.28,262.3,140.209,103.36,159.795
2008-08-12,144.11,56.9,253.01,134.664,99.6,155.605
2008-08-13,145.02,54.3,243.47,129.218,100.04,155.34
2008-08-14,140.0,51.0,234.96,122.445,93.18,145.52
2008-08-18,138.5,51.67,240.71,120.909,93.82,145.505
2008-08-19,135.96,51.72,241.37,123.218,91.68,144.245
2008-08-20,134.76,51.59,247.64,123.418,93.03,144.345
2008-08-21,129.82,50.56,233.27,117.036,89.28,134.31
2008-08-22,135.97,50.92,238.8,117.191,88.93,134.41
2008-08-25,137.12,53.0,241.54,119.482,90.29,135.715
2008-08-26,135.93,54.26,250.26,121.191,91.55,137.07
2008-08-27,135.47,53.92,246.8,118.173,92.12,133.1
2008-08-28,134.11,54.78,242.62,115.009,89.95,130.935
2008-08-29,144.68,56.7,255.34,122.164,96.14,140.385
2008-09-01,144.58,58.0,259.66,120.909,97.26,141.56
2008-09-02,151.97,59.91,267.93,129.827,103.19,152.3
2008-09-04,146.84,60.4,260.61,130.3,103.96,153.47
2008-09-05,137.45,58.93,249.7,124.864,100.68,151.985
2008-09-08,142.25,60.07,260.22,130.991,103.52,159.175
2008-09-09,142.0,58.62,258.72,129.473,99.86,155.845
2008-09-10,142.09,61.87,255.14,127.455,99.86,156.665
2008-09-11,140.83,61.74,250.6,124.836,100.4,153.895
2008-09-12,138.51,61.93,248.94,118.691,102.01,151.355
2008-09-15,131.45,60.77,240.68,113.964,97.07,149.01
2008-09-16,139.16,63.05,246.07,108.364,100.95,158.075
2008-09-17,133.29,61.93,237.47,101.827,99.08,153.08
2008-09-18,135.72,65.41,244.75,104.936,103.39,156.66
2008-09-19,141.71,64.76,259.91,114.091,104.73,156.575
2008-09-22,140.98,61.46,260.14,115.591,103.16,156.69
2008-09-23,136.67,60.88,246.75,108.936,99.82,150.325
2008-09-24,142.04,60.28,256.12,109.109,99.79,151.805
2008-09-25,144.28,60.91,260.13,108.4,98.3,149.5
2008-09-26,141.02,58.65,248.92,101.891,94.5,143.485
2008-09-29,134.31,57.39,240.07,89.6909,91.97,140.545
2008-09-30,144.05,59.5,245.94,97.3727,94.99,146.335
2008-10-01,146.92,62.39,259.05,100.164,98.81,150.445
2008-10-03,140.46,59.25,255.15,91.7,97.81,148.365
2008-10-06,135.6,58.05,240.55,89.1,97.48,143.345
2008-10-07,136.58,57.91,225.77,88.1909,99.35,140.635
2008-10-08,129.55,56.46,221.21,82.5,97.95,131.83
2008-10-10,110.52,55.71,209.55,66.1182,92.1,135.25
2008-10-13,131.99,61.07,234.61,77.3,99.9,149.57
2008-10-14,127.81,61.83,228.2,81.7364,98.32,152.835
2008-10-15,123.76,61.15,227.35,75.3,97.51,150.015
2008-10-16,124.57,63.3,218.66,75.6636,99.82,154.055
2008-10-17,124.07,60.85,205.27,71.1364,98.87,141.945
2008-10-20,123.58,62.49,216.07,74.7909,100.0,143.56
2008-10-21,131.3,61.84,217.91,78.3727,100.15,148.76
2008-10-22,126.24,56.67,209.7,72.1273,94.43,139.23
2008-10-23,124.48,54.64,214.85,66.5091,95.04,132.625
2008-10-24,107.77,48.98,194.58,56.9454,83.99,116.475
2008-10-27,106.91,45.37,186.46,57.4727,79.21,105.275
2008-10-29,105.37,48.41,190.19,62.7909,80.24,109.955
2008-10-31,112.59,47.75,204.52,72.5,84.14,110.97
2008-11-03,120.44,49.61,214.11,78.3091,90.52,124.04
2008-11-04,128.09,57.24,222.53,83.2364,97.08,132.075
2008-11-05,120.8,55.96,219.67,81.9727,98.97,127.25
2008-11-06,116.54,55.01,212.45,78.8,94.1,121.67
2008-11-07,116.32,58.45,217.96,78.6,99.16,124.875
2008-11-10,121.78,59.65,220.14,85.7909,100.45,130.085
2008-11-11,112.81,56.84,204.67,78.9727,97.41,122.24
2008-11-12,105.06,56.42,201.33,72.2364,92.87,117.875
2008-11-14,98.59,55.4,201.79,71.9818,94.14,117.16
2008-11-17,91.15,54.13,187.29,70.2636,93.67,116.79
2008-11-18,87.55,52.64,183.02,65.4909,90.48,110.845
2008-11-19,85.51,52.19,176.91,63.3182,89.15,108.105
2008-11-20,81.21,51.3,164.24,58.7727,86.7,108.71
2008-11-21,82.3,53.6,171.29,60.7364,90.13,118.355
2008-11-24,79.51,51.02,165.82,58.6455,87.79,114.74
2008-11-25,75.31,48.49,167.08,58.3818,87.02,107.185
2008-11-26,80.89,50.72,181.21,63.7909,89.52,110.5
2008-11-27,0.0,0.0,0.0,0.0,88.83,0.0
2008-11-28,81.7,51.61,184.55,63.9364,89.08,108.855
2008-12-01,82.61,49.24,179.77,59.1909,82.93,105.605
2008-12-02,85.82,48.75,177.18,58.8,82.26,103.7
2008-12-03,86.74,49.72,176.08,60.8727,86.05,109.715
2008-12-04,91.04,50.46,182.39,66.1818,90.25,116.89
2008-12-05,88.61,49.54,178.06,65.1636,89.2,113.415
2008-12-08,90.39,50.53,179.6,67.2727,89.97,116.875
2008-12-10,92.56,49.8,184.75,72.7364,90.05,118.91
2008-12-11,91.4,50.34,183.71,73.8364,91.19,119.885
2008-12-12,93.76,51.23,183.99,74.7273,93.5,121.685
2008-12-15,97.24,52.04,188.85,76.1273,94.44,120.47
2008-12-16,100.16,52.99,196.99,76.5454,96.38,123.875
2008-12-17,99.52,52.89,200.44,78.5091,96.44,120.17
2008-12-18,107.44,54.98,211.73,85.8182,100.6,129.595
2008-12-19,109.2,54.99,210.42,85.9636,104.33,128.745
2008-12-22,107.5,55.25,203.7,81.0364,105.06,127.295
2008-12-23,99.9,52.14,195.96,77.6091,100.84,126.42
2008-12-24,98.15,53.66,196.84,80.1727,101.38,128.575
2008-12-26,96.56,52.61,194.56,75.8818,99.71,124.31
2008-12-29,98.99,53.32,200.47,80.9091,102.45,127.18
2008-12-30,102.05,54.97,203.8,83.3818,106.22,129.17
2008-12-31,100.94,56.0,199.67,81.4727,105.34,128.88
2009-01-02,108.38,57.34,203.13,85.6818,106.43,133.185
2009-01-05,112.02,58.86,208.82,90.8909,107.16,136.08
2009-01-06,113.95,57.75,220.08,95.1727,106.09,132.285
2009-01-07,104.42,54.94,201.85,85.0636,97.66,124.005
2009-01-09,97.32,54.69,203.5,83.0182,97.13,122.11
2009-01-12,90.34,50.98,200.74,79.6364,94.68,115.89
2009-01-13,88.06,50.29,197.77,77.3546,94.49,117.49
2009-01-14,89.88,50.01,195.51,80.2,95.39,119.69
2009-01-15,86.81,47.65,184.96,74.3,88.77,114.725
2009-01-16,88.71,48.15,187.51,77.0454,91.08,116.415
2009-01-19,87.66,48.21,188.22,75.0182,91.21,114.64
2009-01-20,84.48,48.33,182.49,72.0546,88.13,111.29
2009-01-21,81.54,48.0,177.89,67.1545,86.2,108.12
2009-01-22,83.21,47.98,180.1,68.7364,85.45,109.03
2009-01-23,76.86,46.47,174.49,66.1545,81.32,104.15
2009-01-27,78.95,48.91,177.89,69.2909,78.76,108.765
2009-01-28,84.57,48.79,182.35,74.1909,79.11,111.245
2009-01-29,87.13,50.91,184.69,74.5636,78.0,109.925
2009-01-30,86.74,50.33,185.12,75.6818,80.12,115.1
2009-02-02,79.57,49.32,177.74,70.0182,78.22,109.58
2009-02-03,79.1,48.83,179.64,71.2727,79.55,109.23
2009-02-04,79.03,49.21,177.17,70.8546,80.19,109.68
2009-02-05,78.46,49.14,176.85,71.0091,79.33,109.475
2009-02-06,80.6,49.43,179.68,74.0182,79.87,111.86
2009-02-09,84.49,50.11,183.89,77.8818,80.95,114.755
2009-02-10,84.2,49.95,189.4,77.9454,81.78,116.41
2009-02-11,86.19,48.97,186.9,79.1273,81.3,115.89
2009-02-12,86.1,48.6,186.77,76.6182,80.49,115.92
2009-02-13,88.08,49.45,188.83,78.9818,81.71,119.59
2009-02-16,83.76,47.24,182.79,74.3636,78.25,113.685
2009-02-17,79.83,45.04,176.06,70.1273,73.82,109.88
2009-02-18,78.85,45.67,175.28,67.1818,72.86,107.09
2009-02-19,77.69,46.34,176.91,65.7273,74.96,105.87
2009-02-20,74.54,44.9,173.3,61.0636,72.53,104.405
2009-02-24,72.73,43.16,170.9,61.0818,69.31,102.78
2009-02-25,73.21,43.38,172.86,61.9273,68.28,103.66
2009-02-26,69.26,42.47,174.96,59.0636,64.84,102.305
2009-02-27,69.58,44.02,177.9,59.5546,67.52,102.53
2009-03-02,64.62,43.4,169.14,55.3455,65.04,99.45
2009-03-03,64.98,41.54,166.3,53.7454,62.47,97.435
2009-03-04,64.43,40.83,167.8,51.8,61.21,95.695
2009-03-05,60.14,39.11,160.28,49.1,58.41,93.435
2009-03-06,58.99,38.48,160.36,48.9364,62.18,94.11
2009-03-09,56.28,36.71,159.75,47.8091,60.84,89.53
2009-03-12,60.9,38.33,159.73,51.6636,63.27,91.125
2009-03-13,65.98,40.75,166.85,56.1182,67.27,95.305
2009-03-16,68.51,41.28,168.97,58.6909,68.43,98.705
2009-03-17,65.1,39.74,165.63,58.8,65.64,95.005
2009-03-18,68.14,41.56,168.6,60.8455,68.02,96.03
2009-03-19,71.6,41.72,166.48,61.4364,68.53,96.87
2009-03-20,68.48,40.78,167.86,58.7364,66.52,95.47
2009-03-23,74.73,44.78,177.0,63.0546,72.31,102.355
2009-03-24,74.39,45.5,188.34,64.6273,73.38,103.225
2009-03-25,79.62,45.09,194.43,66.4636,79.62,104.995
2009-03-26,84.28,47.06,198.68,68.1909,82.87,109.55
2009-03-27,86.21,49.53,200.29,70.0364,87.77,112.43
2009-03-30,79.4,46.11,189.1,61.4727,79.09,102.235
2009-03-31,82.99,46.87,194.68,60.5091,82.29,106.71
2009-04-01,83.63,46.5,200.0,63.5182,81.15,107.745
2009-04-02,87.92,48.89,207.31,65.5818,85.77,114.705
2009-04-06,87.05,48.02,212.83,68.1454,90.05,112.475
2009-04-08,88.71,49.0,209.35,68.4364,89.63,112.375
2009-04-09,89.12,51.53,208.88,72.3273,90.92,114.03
2009-04-13,92.37,54.01,219.67,75.7455,90.4,121.79
2009-04-15,100.84,56.31,216.55,80.5273,95.02,129.48
2009-04-16,94.42,57.69,213.22,77.7364,96.98,126.085
2009-04-17,100.65,59.39,214.38,80.1545,98.4,130.48
2009-04-20,101.97,59.02,213.42,77.5727,97.01,129.465
2009-04-21,98.79,56.42,217.42,72.5,93.15,125.38
2009-04-22,94.43,57.45,217.87,72.7364,94.3,123.135
2009-04-23,100.41,59.59,218.5,77.1636,98.77,126.595
2009-04-24,105.92,61.03,222.05,78.9273,103.69,131.115
2009-04-27,111.5,62.75,223.08,85.0091,104.63,127.82
2009-04-28,106.14,61.62,214.37,79.8546,94.38,123.56
2009-04-29,111.46,65.38,220.07,87.1273,95.58,127.86
2009-04-30,112.0,63.54,221.0,87.4546,95.4,129.115
2009-05-04,121.87,65.34,239.88,96.3455,100.66,136.625
2009-05-05,125.47,64.4,238.65,103.473,100.77,134.52
2009-05-06,121.05,63.11,234.39,98.1091,101.22,132.245
2009-05-07,124.95,66.3,235.27,99.8727,104.95,136.95
2009-05-08,121.45,64.32,228.81,94.6818,105.75,132.455
2009-05-11,124.07,66.08,229.4,95.1545,104.43,125.82
2009-05-12,133.8,66.71,239.06,101.473,110.02,129.515
2009-05-13,134.34,68.23,232.86,100.209,112.55,126.14
2009-05-14,127.51,67.77,232.73,97.5,112.45,126.735
2009-05-15,131.92,68.33,236.99,104.491,114.95,131.35
2009-05-18,155.68,79.47,275.62,128.564,131.55,157.655
2009-05-19,152.96,90.86,282.36,137.482,137.88,175.395
2009-05-20,145.71,87.22,276.12,128.891,135.33,178.115
2009-05-21,147.24,87.27,274.2,122.373,133.75,171.22
2009-05-22,152.57,84.64,273.97,127.755,132.63,173.2
2009-05-25,154.8,88.44,272.72,128.118,128.57,172.235
2009-05-26,148.95,86.7,267.2,121.091,127.74,168.945
2009-05-27,159.55,87.08,281.82,129.136,131.74,179.29
2009-05-28,156.41,88.32,287.99,132.782,132.86,182.955
2009-05-29,155.79,87.76,288.9,134.573,134.16,186.885
2009-06-01,148.35,86.91,286.73,131.373,132.7,187.675
2009-06-02,143.98,87.27,279.56,133.145,129.26,190.69
2009-06-03,143.4,84.08,274.15,130.809,131.44,187.955
2009-06-04,146.97,82.43,277.76,133.364,132.33,188.29
2009-06-05,147.7,85.19,283.72,137.227,130.85,181.765
2009-06-08,139.64,81.02,280.01,131.755,121.29,169.595
2009-06-09,145.21,85.55,284.05,134.155,122.17,176.36
2009-06-10,150.5,88.77,300.25,135.945,126.5,175.675
2009-06-11,145.32,88.28,311.3,136.418,122.53,169.35
2009-06-12,140.75,86.19,305.63,134.991,118.6,163.46
2009-06-15,143.68,84.45,306.61,133.591,122.28,164.19
2009-06-16,151.93,87.5,309.24,133.527,126.17,171.435
2009-06-17,144.32,89.57,308.95,131.355,122.97,166.235
2009-06-18,146.6,85.67,304.97,127.864,123.44,170.33
2009-06-19,151.23,86.74,311.77,129.827,128.41,172.46
2009-06-22,153.16,88.07,308.62,132.909,129.74,169.54
2009-06-23,149.87,86.57,297.09,126.764,125.03,170.795
2009-06-24,153.77,89.69,291.54,125.345,124.74,171.675
2009-06-25,155.71,86.57,292.9,127.273,126.29,170.4
2009-06-26,163.61,87.06,299.66,137.482,131.04,174.925
2009-06-29,173.51,89.86,301.56,136.127,136.01,176.515
2009-06-30,166.45,89.09,298.63,131.309,135.55,174.53
2009-07-01,173.88,90.26,300.5,132.7,136.78,177.955
2009-07-02,170.74,86.41,300.1,133.364,133.54,175.945
2009-07-03,174.67,87.67,303.15,137.264,138.89,180.965
2009-07-06,158.88,81.27,284.79,123.582,128.27,165.35
2009-07-07,163.35,80.7,285.46,126.336,124.84,163.635
2009-07-08,157.3,76.92,275.06,118.745,124.49,158.07
2009-07-09,152.99,77.71,279.98,115.527,124.05,160.405
2009-07-10,147.65,77.39,275.77,114.336,123.18,154.365
2009-07-13,151.08,76.16,274.76,115.082,122.88,154.655
2009-07-14,152.64,78.85,272.51,123.545,128.6,158.26
2009-07-15,157.74,81.99,276.35,126.618,132.57,163.7
2009-07-16,159.73,80.31,278.09,126.155,135.23,160.42
2009-07-17,170.22,82.62,287.33,135.064,138.23,167.395
2009-07-20,177.27,86.73,294.75,142.682,144.84,172.295
2009-07-21,176.88,84.83,292.18,140.491,141.58,171.155
2009-07-22,172.14,84.64,289.03,138.1,141.33,169.39
2009-07-23,178.79,86.02,291.81,141.045,147.5,172.715
2009-07-24,178.79,87.09,289.99,139.555,143.24,169.86
2009-07-27,187.67,83.58,286.68,137.8,145.4,171.13
2009-07-28,191.32,83.47,284.89,134.609,144.66,168.175
2009-07-29,183.52,84.66,283.74,133.227,149.52,165.675
2009-07-30,184.12,85.11,292.87,137.673,141.0,172.28
2009-07-31,183.43,87.0,299.82,137.909,138.05,181.165
2009-08-03,184.35,87.61,298.69,140.682,140.9,184.705
2009-08-04,178.94,86.62,293.81,138.827,141.46,185.745
2009-08-05,170.37,87.38,289.57,140.618,142.02,184.355
2009-08-06,169.12,87.19,282.72,139.3,137.61,179.665
2009-08-07,162.93,84.9,278.04,134.2,132.79,174.33
2009-08-10,168.66,82.54,275.07,130.673,131.9,171.095
2009-08-11,173.98,84.79,275.83,130.382,135.42,172.925
2009-08-12,174.08,85.12,281.25,129.118,135.13,170.275
2009-08-13,175.47,88.13,284.91,137.673,140.32,179.76
2009-08-14,174.02,86.27,285.46,135.427,138.68,180.075
2009-08-17,165.61,83.66,281.24,128.173,133.57,171.345
2009-08-18,166.22,84.02,288.18,130.918,133.14,173.445
2009-08-19,164.18,82.65,289.95,130.282,132.56,169.11
2009-08-20,169.07,84.98,296.01,130.827,132.98,175.315
2009-08-21,176.49,85.93,293.19,135.527,134.74,177.585
2009-08-24,181.94,86.39,296.93,139.627,136.31,179.02
2009-08-25,183.3,85.22,297.39,138.036,134.34,174.76
2009-08-26,186.64,85.26,292.12,138.527,134.21,173.97
2009-08-27,184.55,84.19,291.4,136.464,132.44,175.38
2009-08-28,183.77,85.47,291.55,138.836,135.68,178.175
2009-08-31,181.06,86.53,294.2,136.573,136.49,174.29
2009-09-01,178.54,87.55,289.22,135.418,136.83,173.32
2009-09-02,177.84,85.43,287.75,133.836,135.79,173.44
2009-09-03,177.72,85.05,287.08,133.809,135.68,174.7
2009-09-04,181.45,85.46,290.85,135.255,136.27,176.245
2009-09-07,186.52,86.79,293.48,143.427,137.34,181.335
2009-09-08,181.05,87.5,291.37,143.627,138.05,189.405
2009-09-09,183.07,90.34,295.09,144.164,140.21,189.475
2009-09-10,181.86,90.84,297.11,148.473,139.26,188.155
2009-09-11,180.58,90.99,298.25,151.845,141.3,192.05
2009-09-14,179.13,93.5,298.76,149.927,144.95,195.645
2009-09-15,181.93,97.21,302.85,153.527,149.2,200.805
2009-09-16,181.53,97.9,303.36,157.182,154.98,208.67
2009-09-17,182.37,96.49,306.98,158.364,154.82,210.18
2009-09-18,182.77,94.84,304.89,153.182,153.07,214.78
2009-09-22,181.99,93.3,309.27,154.909,154.82,217.075
2009-09-23,184.0,93.81,313.92,153.673,156.23,214.165
2009-09-24,183.95,95.33,324.76,156.445,158.22,216.73
2009-09-25,182.96,95.38,321.71,152.545,157.66,213.85
2009-09-29,185.26,96.08,322.27,157.518,156.83,209.2
2009-09-30,197.03,96.34,330.1,165.018,159.53,219.495
2009-10-01,201.86,96.1,328.86,168.473,162.01,221.075
2009-10-05,193.82,93.39,326.81,165.891,166.95,213.315
2009-10-06,199.77,95.6,331.93,170.582,161.57,215.865
2009-10-07,196.13,97.69,335.54,166.982,165.56,210.17
2009-10-08,201.97,98.03,337.47,167.809,170.12,211.595
2009-10-09,199.29,97.71,335.13,163.964,164.53,206.755
2009-10-12,202.69,98.83,340.45,167.309,170.54,217.27
2009-10-13,202.5,98.58,338.39,167.455,170.2,218.3
2009-10-14,206.48,102.0,340.44,167.455,170.22,227.245
2009-10-15,201.2,103.71,344.46,170.173,171.49,232.87
2009-10-16,201.3,107.0,343.93,174.382,173.23,244.635
